category,title,excerpt,date,link,author,content,image
sports,"Iheanacho to join Eagles Saturday, Sadiq doubtful","Super Eagles forward Kelechi Iheanacho is expected to team up with the rest of the squad in Ivory Coast on Saturday, one day before Nigeria’s first match against Equatorial Guinea at the 2023 AFCON ...",12th January 2024,https://punchng.com/iheanacho-to-join-eagles-saturday-sadiq-doubtful/,Abiodun Adewale,"Super Eagles forward Kelechi Iheanacho is expected to team up with the rest of the squad in Ivory Coast on Saturday, one day before Nigeria’s first match against Equatorial Guinea at the 2023 AFCON even as Real Sociedad forward, Umar Sadiq is also not fully fit for Nigeria’s opening game, PUNCH Sports Extra reports.
The AFCON which kicks off on Saturday with a game between Nigeria’s Group A foes – hosts Ivory Coast and Guinea-Bissau – will hold till February 11.
Media officer of the team, Babafemi Raji, told our correspondent that both players were not part of the team’s second training session in Abidjan on Thursday. While Iheanacho was initially reported to have travelled with the team to Ivory Coast from Lagos on Wednesday, coach Jose Peseiro on Monday said the Leicester City forward was already in Abidjan, awaiting his teammates.
“Iheanacho will join us on Saturday and Moffi on Sunday,” Raji told PUNCH Sports Extra.


  
Meanwhile, Sadiq, who is in Abidjan, did not train with the rest of the squad on Thursday, as he jogged alone on the sidelines, while Peseiro and his crew worked with the remaining 22 of the final 25 men, with Moffi not yet with the squad as well.
Raji also allayed Sadiq’s injury fear as ‘precautionary’.  Related News  AFCON 2023: Osimhen carries weight of injury-hit Nigeria  Arsenal urged to sign Osimhen over Toney  Osimhen dreams of AFCON title   
Nigeria’s injury list has been growing since the Portuguese coach named his final 25-man squad.      
Leicester midfielder, Wilfred Ndidi, was the first to be ruled out and was replaced by Antwerp’s Alhassan Yusuf, while red-hot Bayer Leverkusen man, Victor Boniface, also picked up a groin injury before the end of the team’s one-week training camp in Abu Dhabi, United Arab Emirates.
Iheanacho’s involvement has been in doubt since he was named in the final 25-man squad, after Leicester coach Enzo Maresca announced he was nursing a muscle problem. But he hasn’t been replaced, unlike Ndidi and Boniface.
With the 27-year-old still doubtful and Sadiq half fit, Peseiro only has reigning African Player of The Year, Victor Osimhen, as the only fit striker.
Nigeria, who won the AFCON in 1980, 1994 and 2013, are in Group A with hosts Ivory Coast, Equatorial Guinea and Guinea-Bissau. The three-time African champions will begin their quest for a fourth title on Sunday against Equatorial Guinea, before facing Ivory Coast January 18, while the last group game is against Guinea-Bissau January 22.",https://cdn.punchng.com/wp-content/uploads/2022/01/11184653/iheanacho-afcon.jpg
sports,"StarTimes set to beam AFCON, Asian Cup live","From Asia’s tactical genius to Africa’s electrifying pace, StarTimes is set to deliver a football feast with live broadcasts of AFC Asian Cup, AFCON, and The Best FIFA Football Awards™ 2023. Hos...",12th January 2024,https://punchng.com/startimes-set-to-beam-afcon-asian-cup-live/,Agency Report,"From Asia’s tactical genius to Africa’s electrifying pace, StarTimes is set to deliver a football feast with live broadcasts of AFC Asian Cup, AFCON, and The Best FIFA Football Awards™ 2023.
Host nation Qatar will open the tournament against Lebanon at 5pm on Sports Life channel. The AFC Asian Cup kicks off Friday (today) with 24 teams vying for continental glory in the sun-drenched stadiums of Qatar.
Asian giants Japan, Saudi Arabia and Australia battle it out for the coveted trophy, alongside rising stars like China and Vietnam. StarTimes will broadcast every match live, ensuring you don’t miss a single moment of the drama.
On Saturday, The Africa Cup of Nations is set to ignite the continent. Fans will witness the beautiful game unfold as 24 African nations clash for continental supremacy. From the established powerhouses like Senegal, Egypt and Nigeria, to the exciting up-and-coming Gambia and Guinea-Bissau, every match promises to be a spectacle.


    Related News  StarTimes begins broadcast of FIFA Club W’Cup  NPFL: StarTimes announces free broadcast of Akwa, Remo clash  China targets 10,000 villages for access to satellite TV   
StarTimes will bring you all the action live, capturing the passion, skill and unpredictable nature of African football live on Sports Premium, Beta Sports and Sports Live channels.
The Best FIFA Football Awards™ 2023: Capping off this footballing feast, The Best FIFA Football Awards™ 2023 will take place on Monday, recognising the world’s best players and coaches.
Witness the crowning of the coveted Ballon d’Or awards and celebrate the individual brilliance that illuminates the beautiful game. StarTimes will bring you the glamour and excitement of this prestigious event live, ensuring you’re part of the global footballing celebration.      
With this comprehensive footballing package, StarTimes is reaffirming its commitment to delivering the best sporting content to its subscribers, Lazarus Ibeabuchi, PR Manager, StarTimes Nigeria said.",https://cdn.punchng.com/wp-content/uploads/2024/01/12032054/Lazarus-Ibeabuchi.jpg
sports,Eagles not ready to win AFCON – Ideye,"Nigerian striker, Brown Ideye, has played down the chances of the Super Eagles winning the 2023 Africa Cup of Nations, which holds from Saturday to February 11 in Ivory Coast and would be beamed live ...",12th January 2024,https://punchng.com/eagles-not-ready-to-win-afcon-ideye/,Johnny Edward,"Nigerian striker, Brown Ideye, has played down the chances of the Super Eagles winning the 2023 Africa Cup of Nations, which holds from Saturday to February 11 in Ivory Coast and would be beamed live in Nigeria by StarTimes, The PUNCH reports.
Ideye, who starred for the Eagles on their way to lifting a third AFCON title at the 2013 edition in South Africa, stated that the current squad lacked the hunger and discipline to win a fourth trophy in Ivory Coast.
The Eagles, who are drawn in Group A, will begin their campaign on Sunday against Equatorial Guinea.
They will also face hosts Ivory Coast on January 22, before battling Guinea-Bissau four days later in their final group game.


  
Speaking during an X space interview monitored by our correspondent, Ideye said, “We have good players but don’t have a team to win the AFCON now.  Related News  AFCON: Peseiro dismisses concerns Super Eagles are top-heavy  AFCON 2023: Awoniyi backs Super Eagles to win  AFCON 2023: Osimhen carries weight of injury-hit Nigeria   
“I don’t see them winning the tournament. We don’t have disciplined players and this current set of players lack the hunger to win for Nigeria.
“We are not ready to win. They may go on to win it but my opinion is that I don’t think we can win it.”      
The former West Bromwich Albion and Dynamo Kiev striker claimed that players in the team, who were born and raised abroad, were not passionate enough.
“They (players of overseas decent) don’t have the passion to play for Nigeria. I met some of them after we failed to qualify (for the 2022 World Cup) at the airport when I was returning to England,” he added.
“They left the country the following day after the defeat to Ghana. They didn’t care how they threw the country into sadness. The NFF must enforce discipline in the team.”",https://cdn.punchng.com/wp-content/uploads/2016/04/28002845/Brown-Ideye.jpg
sports,Akuh sets African Games gold target,"Head coach of Nigeria women’s wrestling team, Purity Akuh, has said that his target at the 13th African Games in Ghana is to win all the available gold medals in the weight classes. The African Game...",12th January 2024,https://punchng.com/akuh-sets-african-games-gold-target/,Peter Akinbo,"Head coach of Nigeria women’s wrestling team, Purity Akuh, has said that his target at the 13th African Games in Ghana is to win all the available gold medals in the weight classes.
The African Games will take place from March 8 to 23.
“My target by the grace of God at the forthcoming African Games is to win gold medals in every category we will feature in,” he told The PUNCH.
Esther Kolawole and Christianah Ogunsanya are currently in Croatia representing Nigeria in the women’s freestyle event at the 2024 Zagreb Open and Akuh said that the wrestlers were physically and mentally fit for the Grand Prix.


    Related News  Adekuoroye qualifies for 2024 Olympics  Ex-WWE champion, Bray Wyatt, dies at 36  Igali tips male wrestlers for glory   
The 2024 Zagreb Open is the first ranking series event of the United World Wrestling in 2024 and will hold from January 10 to 14. Akuh believes the Grand Prix will help the wrestlers prepare for the challenges ahead, including the Olympic Qualifiers.
“The wrestlers (Kolawole and Ogunsanya) are in a good state of mind, this is the beginning of a new season and they are excited to start the season with the first ranking series event in Croatia.
“The Ranking Series will help prepare the girls for the Olympic Games qualifiers because they are wrestling some of the best wrestlers in the world. If they can perform well in Croatia, then I do not think any wrestler will be able to stop them at the African/Oceanic Qualifiers. I believe that young wrestlers can make a huge statement; all they need is to be exposed to international tournaments and that is the reason the federation brought them here.”",https://cdn.punchng.com/wp-content/uploads/2023/12/19221526/coach-Purity-Akuh.jpg
sports,"Boniface hails  Alonso, Xhaka impact","Bayer Leverkusen striker, Victor Boniface, has credited manager Xabi Alonso and teammate Granit Xhaka for helping him adapt quickly to life in the Bundesliga as well as for their unbeaten run for a fi...",12th January 2024,https://punchng.com/boniface-hails-alonso-xhaka-impact/,Abiodun Adewale,"Bayer Leverkusen striker, Victor Boniface, has credited manager Xabi Alonso and teammate Granit Xhaka for helping him adapt quickly to life in the Bundesliga as well as for their unbeaten run for a first league title in the club’s history, PUNCH Sports Extra reports.
The 23-year-old is currently sidelined until April, after undergoing surgery on his groin, which forced him out of Nigeria’s 2023 AFCON squad. He was in the final 25-man squad before picking up the knock at the team’s training camp in Abu Dhabi, United Arab Emirates.
While he remains a major miss for the Supers Eagles in Ivory Coast, Leverkusen will also miss his services as they seek their first Bundesliga title.
The Nigerian, who was signed for €20m in the summer, is their highest goal scorer this season, netting 10 times and also providing 17 assists in 16 matches. He has also won four consecutive Bundesliga Rookie Player of The Month Award, while he is also in the run for a fifth accolade.


  
Before his injury, he spoke on the impact of Alonso and Xhaka to his blistering start as well as their incredible run in the league this season on Obi One Podcast.  Related News  Anxiety as Boniface cops injury  Injury rules out Boniface from AFCON  Granit Xhaka set for emotional Arsenal farewell   
“Everybody knew him as a great player, he (Alonso) was fantastic and won everything in football. He’s really helped me a lot and tried to advise me,” Boniface said.
“He gave me the example of Didier Drogba, saying he was big and strong, and he wants the same from me. He was trying to put that type of mentality in my head because I’m the type of guy who just wants to have a good game. Even if I’m not scoring, it doesn’t matter, as long as we are winning. But he wants to try and change that mentality, for me to become a fighter. He’s a top, top coach.”      
On the Switzerland midfielder, Xhaka, whom their pictures on and off the pitch have suggested a good relationship between both of them, Boniface said, “He has experience, maturity and he’s a top professional.
“We have a young squad but with Granit, it feels like we’ve been playing for a long time because he talks to us and tries to help us,” he added.
High-flying Leverkusen are unbeaten and top of the Bundesliga table with 42 points from 16 matches. They will continue their quest off the back of a winter break with an away game at Augsburg on Saturday.",https://cdn.punchng.com/wp-content/uploads/2022/10/05191042/Xabi-Alonso.jpg
sports,Arsenal urged to sign Osimhen over Toney,"Former Premier League stars Alan Shearer, Micah Richards and Mikel Sylvestre have advised Arsenal to make a move for Napoli star Victor Osimhen instead of Ivan Toney, PUNCH Sports Extra reports. The G...",12th January 2024,https://punchng.com/arsenal-urged-to-sign-osimhen-over-toney/,Abiodun Adewale,"Former Premier League stars Alan Shearer, Micah Richards and Mikel Sylvestre have advised Arsenal to make a move for Napoli star Victor Osimhen instead of Ivan Toney, PUNCH Sports Extra reports.
The Gunners have been struggling to score goals for the last six weeks now and have also fallen off the pace of Liverpool in the Premier League title race, dropping to fourth in the table with a five-point gap separating both sides.
Mikel Arteta’s side have not been clinical enough in front of goal this season, having scored only 37 goals.
Brentford’s Ivan Toney, who is returning from an eight-month ban due to betting has been most strongly linked with a move to Arsenal, but the trio Shearer, Richards and Sylvestre believe the Gunners should turn their attention to the Nigerian striker, saying he is a more complete striker than the Englishman.


  
Speaking to GGRecon, Silvestre said, “Yes, I think he would be. In my eyes, Victor’s a more complete striker than Ivan Toney.
“I believe his style would be better suited to Arsenal too. As soon as Osimhen joined Napoli from Lille, he needed six months to adapt and then after that he became a real threat and scored a lot of goals,” Silvestre said.  Related News  AFCON 2023: Osimhen carries weight of injury-hit Nigeria  Iheanacho to join Eagles Saturday, Sadiq doubtful  Osimhen dreams of AFCON title   
“He was key to Napoli winning the Serie A title last season and for the reasons I’ve provided, I would prefer Arsenal to sign Osimhen over Ivan Toney.”      
Shearer also named the new African Player of The Year during The Rest Is Football podcast. He said, “Osimhen!” when Gary Lineker the kind of striker Arsenal needed most.
Former Manchester City defender Richards also added, “Osimhen would be my one for Arsenal.”
Osimhen’s recent contract renewal with Napoli ties him with the club till 2026, but it also signifies that he could be sold in the summer with a release clause between €120m and €130m. Italian media also reported that his salary has been doubled to €10m per season.
Arsenal’s London rivals, Chelsea are also said to be ready to break the bank to land the Nigerian in the summer, while the 25-year-old, according to TEAMtalk, is willing to sign a pre-agreement in January before making the switch to Chelsea officially at the end of the season.",https://cdn.punchng.com/wp-content/uploads/2023/12/23143647/Victor-Osimhen.jpeg
sports,We could all have been dead – Gambia coach,Gambia national team coach Tom Saintfiet says the entire squad would have died on their way to the 2023 AFCON in Ivory Coast on Wednesday after their flight went out of oxygen. The plane carrying the ...,12th January 2024,https://punchng.com/we-could-all-have-been-dead-gambia-coach/,Agency Report,"Gambia national team coach Tom Saintfiet says the entire squad would have died on their way to the 2023 AFCON in Ivory Coast on Wednesday after their flight went out of oxygen.
The plane carrying the Gambia squad to the Africa Cup of Nations was forced to make an emergency landing after the oxygen supply failed.
The harrowing incident took place during the Gambia squad’s journey from Banjul to Abidjan which is a two-and-a-half-hour flight.
However, just nine minutes into the flight, several players experienced loss of consciousness, prompting the pilot to make an emergency landing back in Banjul. The oxygen supplies on board were running low, leading to severe headaches and extreme dizziness among those on the plane.


    Related News  Nigeria Football Squad - AFCON 2024 Squad List  I’Coast 2023 will be best in history – Koulibaly  Not business as usual!   
Speaking to Nieuwsblad, Tom Saintfiet, Gambia national team coach said, “We could all have been dead. We all fell asleep quickly. Me, too. I had short dreams about how my life was done. Really and truly. After nine minutes the pilot decided to return because there was no oxygen supply. Some players did not wake up [until] immediately after landing. We almost got carbon monoxide poisoning. Another half hour of flying and we would all have been dead.”
The Gambian Football Federation also released a statement which read, “The Gambia Football Federation (GFF) regrets to inform the general public that the Chartered Flight carrying the Scorpions to the African cup of Nations has returned to Banjul due to technical problems. The flight was nine minutes airborne when the crew realised and immediately requested to return to Banjul.
“Upon landing, preliminary investigations indicated that there was loss of cabin pressure and oxygen. However, the technical team of the operating company of the flight, Air Cote d’Ivoire is further assessing the situation to establish what caused the lack of oxygen and cabin pressure. In this regard, the team, including the players and staff are now on their way to base at the Ocean Bay Hotel as they await further instructions. It is important to note that every member of the delegation is safe and in sound health.      
“The public will be kept informed with regard to any development on the matter. We apologise for any inconvenience that this may have caused as we seek to find a quick solution for the team to travel to Ivory Coast as soon as possible.”",https://cdn.punchng.com/wp-content/uploads/2023/04/26013909/Tom-Saintfiet.jpg
sports,I’Coast 2023 will be best in history – Koulibaly,"Reigning champions of the Africa Cup of Nations, Senegal arrived in Cote d’Ivoire to defend their title, and Kalidou Koulibaly has insisted that the 2023 edition of the tournament will be the best i...",12th January 2024,https://punchng.com/icoast-2023-will-be-best-in-history-koulibaly/,Agency Report,"Reigning champions of the Africa Cup of Nations, Senegal arrived in Cote d’Ivoire to defend their title, and Kalidou Koulibaly has insisted that the 2023 edition of the tournament will be the best in history.
The Lions of Teranga touched down in Yamoussoukro, their base for their Group C matches admitting that they will face a tougher challenge to retain their title because of the presence of the top teams.
Senegal are drawn in one of the toughest groups of the competition consisting of five-time winners, Cameroon, The Gambia as well as Guinea who will all pose a serious threat for the champions.
The Teranga Lions are without a doubt one of the strong title contenders as the reigning champions who have made it to two consecutive AFCON finals (2019, 2021).


  
Speaking to CAFOnline.com from the team’s base camp, Koulibaly said this would be one of the best AFCON tournaments as all strong African nations had qualified to be in Ivory Coast.  Related News  Nigeria Football Squad - AFCON 2024 Squad List  We could all have been dead – Gambia coach  Not business as usual!   
“I think that the Ivory Coast edition will be the best in history of the competition because all the big teams are present and are fully prepared. It will show the true image of African football, and I think that whoever wins the title in the end will deserve it.”
The Senegal skipper went on to urge his nation to keep the team in their prayers as they prepare to defend the title over the next few weeks.      
“I ask the Senegalese fans to be behind us during the competition and to pray for us in their prayers. Their support we will take us far in the competition, and we will represent them well and give them a big gift in the end.”
Senegal kick off their title defense on 15 January against Gambia before facing the Indomitable Lions of Cameroon in a battle of the lions three days later on the 18th before concluding their group campaign against Guinea on 23
January.",https://cdn.punchng.com/wp-content/uploads/2019/10/27171500/000_1LS37Y.jpg
sports,Ex-FUTA alumni president renovates school’s sports facilities,"Former President of the Federal University of Technology Akure, Alumni Association Worldwide and former member of the University Governing Council, Dr. Olaitan Adesomoju, has renovated the university�...",12th January 2024,https://punchng.com/ex-futa-alumni-president-renovates-schools-sports-facilities/,Peter Akinbo,"Former President of the Federal University of Technology Akure, Alumni Association Worldwide and former member of the University Governing Council, Dr. Olaitan Adesomoju, has renovated the university’s basketball and volleyball courts.
The two courts now have reinforced concrete floors painted in standard gauge, international standard basketball fibreglass backboard and hoops and nets, stands for spectators and all-round protective wire mesh.
At the handover of the projects on Tuesday, Adesomoju, who is also a former member of the university’s Governing Council, said giving back to one’s alma mater should become a regular practice in order to contribute to the growth of education in the country.
“My giving back is not a function of having enough but it is my passion to give and it is in tandem with my belief and spirit of giving back to humanity. I count this as a privilege to give back to the university that made me, the university that impacted on me quality leadership prowess. There is no way that FUTA can be separated from the story of the journey of my life,” he said.


    Related News  Extend help to indigent citizens, Rivers APC chair tells elite  FUTA VC seeks quality education for women  2024: Promote national values, Omo-Agege urges Nigerians   
Adesomoju appreciated the alumni, who at various times made donations to the university and encouraged those who had not to contribute their quota to moving the university forward.
“Today FUTA is the best university of technology in Nigeria, the third best university in Nigeria because some people had put in their best for the school. All of us can make this dream of a greater and better FUTA come to reality.”
Ade Adetimehin, Chairman of the All Progressives Congress, Ondo State, who unveiled the new courts, reiterated that sports development among the youths was an essential tool to promoting a peaceful society. He commended Adesomoju for giving back to the university, and urged others to emulate his good gesture.      
In her remarks on the occasion, the Vice Chancellor of FUTA, Professor Adenike Oladiji, thanked Adesomoju for the renovation. She added that providing recreational facilities would contribute to the total development of students and provide avenues for them to channel their energies to creative and beneficial
activities.",https://cdn.punchng.com/wp-content/uploads/2024/01/12031650/Federal-University-of-Technology-Akure.jpg
politics,"Join me in developing Kano, governor woos APC candidate","Governor Abba Yusuf of Kano State has extended hands of friendship to the candidate of the All Progressives Congress, Dr. Nasiru Gawuna, for the development of the state. The call was contained in a s...",13th January 2024,https://punchng.com/join-me-in-developing-kano-governor-woos-apc-candidate/,Tukur Muntari,"Governor Abba Yusuf of Kano State has extended hands of friendship to the candidate of the All Progressives Congress, Dr. Nasiru Gawuna, for the development of the state.
The call was contained in a statement by the Director Public Enlightenment, Government House Kano, Aliyu Yusuf, a copy of which was made available to PUNCH Online on Saturday.
According to Yusuf, the governor made the remark while briefing newsmen at the premises of the Supreme Court in Abuja on Friday shortly after the delivery of the judgment which reaffirmed his election as the duly elected governor of the state.
“As a true democrat and progressive, I call on my opponent and his supporters to join hands with me in the crusade of developing our dear state, Kano for the betterment of its citizens.   Related News  Tinubu sets up panel to audit social investment programmes  Rivers crisis: I've fulfilled my part of peace deal - Wike  Discharge your duties with patriotism, minister tells new agency heads   
“People of Kano need leaders with vision, passion, zeal, and commitment of initiating projects, policies and programmes that have a direct bearing on their lives in all facets and across nooks and crannies of the state”, the governor was quoted as saying in the statement.
He commended the people of the state for their support, steadfastness, prayers, sacrifices and bravery in affirming what they have elected as well as the Supreme Court justices for upholding the glory of the judiciary.
He also appreciated NNPP leaders at all levels particularly the leader of the Kwankwasiyya movement, Sen. Rabi’u Kwankwaso for his guidance and support during the trying period.      
The governor noted with pleasure how President Bola Tinubu and Vice President Kashim Shattima did not interfere in the apex court judgment despite pressure from “disgruntled quarters.”",https://cdn.punchng.com/wp-content/uploads/2024/01/12135502/Abba-Yusuff.jpg
politics,Silence in Owo as Akeredolu’s family mourns in Ibadan,"As the people of Ondo State prepare for the burial of their former governor, late Arakunrin Rotimi Akeredolu, PETER DADA observes that the family of the ex-first citizen of the state has not arrived a...",13th January 2024,https://punchng.com/silence-in-owo-as-akeredolus-family-mourns-in-ibadan/,Peter Dada,"As the people of Ondo State prepare for the burial of their former governor, late Arakunrin Rotimi Akeredolu, PETER DADA observes that the family of the ex-first citizen of the state has not arrived at Owo, his hometown, to mourn the deceased 
December 27, 2023, would not be quickly erased from the memory of the residents and indigenes of Ondo State as a day of passing into glory of one of the prominent sons of the state and former state governor, Arakunrin Rotimi Akeredolu.
Akeredolu, popularly called ‘Aketi’ by his political associates, passed away in Germany during a long battle with cancer. The illness had taken the late former governor to the European country for treatment for some months but unfortunately, he could not survive the battle.
After the bad news of the demise of the late state chief executive was broken to the people of the state, there was a series of condolence messages from people of all walks of life, right from President Bola Tinubu, the state governors, who were his colleagues, past governors, traditional rulers, members of the Nigeria Bar Association, political associates as well as friends and family of the deceased. 
In most of the condolence messages, the former governor of the state was described as a fearless man; he was also remembered for his candidness in approaching issues. Aketi (Akeredolu) was commended for his brave stance on the protection of lives and property of the people he governed during the time some criminal Fulani herdsmen began to launch attacks on the people of the South-West region some of whom were kidnapped, raped, and killed, while their farms were destroyed. As the Chairman of the South-West Governors’ Forum, Akeredolu championed the creation and effective operation of the South-Western Nigeria Security Network also known as Amotekun Corps in the face of high criticism from some quarters.
The son of the late governor, Mr Rotimi Akeredolu Jnr. while announcing the incident, described his late father as courageous, and compassionate, saying the late Aketi would be greatly missed.
Part of his tribute read, “He peacefully departed in his sleep at a hospital in Germany, where he was undergoing treatment for protracted prostate cancer. While we are deeply saddened and devastated by his departure, we find solace in the understanding that as he transitions to eternity, he will be guided by the benevolent hands of the angels of light, with whom he resided during his remarkable and fruitful journey on earth.      
“During this challenging time, we sincerely appreciate everyone who has stood by us and extended their support since the news broke. We humbly request your prayers and support, while also asking for privacy as we navigate through this trying period. Daddy, may you rest in perfect peace.”
Also, having officially announced the death of the former governor, the government of the Sunshine State declared three days of mourning to honour the departed governor while condolence registers were opened at the Governor’s Office in Akure, the state capital. It was also learnt that the same was done at his private residence in Ibadan, Oyo State capital, as well as the Akeredolu’s private residence in Owo his hometown.
The incumbent governor and former deputy and acting governor, Mr Lucky Aiyedatiwa, who was sworn in shortly after the demise of his former boss, declared that the name of the late governor would be immortalised. All these are testimony that the late Akeredolu was a good man during his lifetime.
However, some observations have been made in the aftermath of the death of the former Chairman of the Southern Governors’ Forum. During a visit to the community, it was observed that only a few residents were part of the mourning as the atmosphere never depicted that a big shot from the ancient town of Owo, where he (Akeredolu) hailed from had passed away. It was also learnt that it was only the first day that Akeredolu’s death was announced that a part of the community mourned. However, shortly after, social and business activities resumed as usual as if nothing tragic had befallen the ancient community.
Akeredolu’s residence was said to have few visitors during the prayer session organised by the family and friends of the deceased in his honour eight days after his demise. It was reported that Akeredolu’s family was represented by his younger sister, Toyin Akeredolu, at the prayer session.
Many believe that the Owo community is supposed to be a mecca for visitors from every part of the world if members of the immediate Akeredolu’s family had stayed in his private house in Owo, but they were in Jericho GRA, Ibadan, attending to visitors.
However, since there is nobody to receive visitors at Akeredolu’s Owo residence, sympathisers and dignitaries were said to have been thronging the palace of Olowo of Owo, Oba Ajibade Ogunoye, to condole with him and the people of Owo over the death of one of his prominent subjects.        
A source in the palace said some of the dignitaries that visited the traditional ruler include the incumbent state governor, Lucky Aiyedatiwa, who led members of the Ondo State Executive Council to condole with the first-class monarch; a former governor of the state, Dr Olusegun Mimiko; the senator representing Ondo North Senatorial Distribution, Jide Ipinsagba; and the members of Ondo State Council of Obas led by the Olubaka of Okaland, Oba Yusuf Adeleye. The Oka Akoko monarch was said to have represented the chairman of the council and Deji of Akure, Oba Aladelusi Aladetoyinbo.
In his condolence message, issued through his media assistant, Sam Adewale, the Olowo of Owo Oba Ogunoye, described the demise of the former governor as tragic, sad, and painful, adding that the death of the former governor was an irredeemable loss to the government and people of Ondo State, family, and the entire Owo kingdom. The monarch submitted that death was inevitable as nobody could challenge God whenever it was time to die.
“This is too much to comprehend. The death of Aketi is an unfortunate occurrence that came to the entire kingdom as a rude shock. May the Almighty God grant eternal bliss to his precious soul,” the traditional ruler prayed.
Given the ugly development, there have been divergent views of the people of the ancient town over the absence of Akeredolu’s family in Owo during the mourning period. Some agreed that there was nothing wrong if the family stayed back in their base in the Oyo State capital receiving sympathisers, while some were of the view that it did not speak well of the Akeredolu’s family to abandon their hometown and state to be attending to visitors outside the state, considering the status of the deceased in Owo and the state in general, when he was alive.
It could also be recalled that the Akeredolu’s family and aides were highly criticised by the opposition party and some concerned citizens of the state for allegedly keeping the ailing governor in Ibadan after he returned to Nigeria from Germany in September, while he was reportedly recuperating. After the transition, the family allegedly failed to return to his Owo country home to mourn.
A resident, Mr Kenny Daramola, said the family had the right to choose wherever was convenient for them to host their visitors, maintaining that they didn’t need to be in Owo or Ondo State.
He said, “We don’t have people coming here, even people here have gone to pay condolence visits to the family in Ibadan. This is because, you know, Aketi (Akeredolu) was an Ibadan-based person. He spent most of his life in Ibadan; he had his business in Ibadan, and his family is in Ibadan. So, I think the family feels comfortable being in Ibadan to receive sympathisers.”      
However, another resident, Kasim Alaba, frowned on the development as he said that Akeredolu’s family had not displayed the attitude of a proper Owo indigene in their decision to stay outside the state to receive visitors. At the same time, the late governor had a private house in Owo.
“For me, I don’t think it is proper for the family of late Akeredolu to be mourning in Ibadan. Although we know that Aketi was based and making his living in Ibadan before coming to be governor in Ondo State, Ibadan is not their home. They are not indigenes of Oyo State. We should also not forget that this man died on the throne as a serving governor. So, his family should have honoured him by coming home to Owo to mourn. Akeredolu is an original Owo indigene and made an impact in the community and Ondo State as a whole; he deserves our respect,” he opined.
A community leader in Owoland, Alhaji Abimbola Omolola, expressed the importance of the bereaved Akeredolu’s family being in Owo during the mourning period, even as he expressed optimism that the former governor’s family would still come to their hometown.
He said, “They (family) will still move from Ibadan and come home. Home is the last place for everyone and there is no place like home, East or West, North or South, home is the best. They may have their reason for staying in Ibadan for now, but I believe they will move back to this place when all the arrangements for the burial are completed by the government and the family. It’s a state burial; I know the government is going to set up a committee to handle the burial ceremony, but the family will be involved. Before then, they would have moved to Owo and made sure all arrangements were completed.
Omolola, who described the death of Akeredolu as a great loss to the Owo community, said the late former governor deserved a befitting burial and honour from all the stakeholders in the state, noting that it might take a long time before the community would have the opportunity to produce another governor for the state.
“It is a great loss, not only to his family, not only to Owo town, not only to the surrounding towns but to the entire Owo kingdom as a whole because before another governor can rise from Owo area again, it may take another 40 years. This is because the former governor, the late Adekunle Ajasin, was there from 1979-1983, and the rotation has just come back to us. After Ajasin, the mantle of leadership went to the South Senatorial District. It left the South and went to the Central. Then, from Central, it went to the North (Adebayo Adefarati). (Olusegun) Agagu was there for some time, and (Olusegun) Mimiko too was there. So, it was another 40 years before it came back to us.
“So, we should not envisage that we are expecting another governor from this area till another 40 years. So, it is a great loss to us. The fact is that he did not complete his term. But during his tenure, he worked not only for Owo; he worked for the state and South-West as a whole. As far as security is concerned, he was the brain behind Amotekun, and Amotekun has performed excellently well. They have relieved us from the herdsmen, from kidnappers, from other criminals.  
“Also, he has impacted all the 18 local government areas in the state with regards to infrastructural development. And as far as education is concerned, he has been able to increase the budgetary position of education. So, not only Akeredolu’s family or Owo is mourning, but the whole state should also mourn,” the community leader stressed.
Meanwhile, as of the time of filing this report, the official statement on the burial arrangement of the deceased has not been released by either the family or the state government. It was, however, gathered that the government was planning to set up a committee on the burial. Similarly, a source close to Akeredolu’s family disclosed that the late former governor would be interred in Owo, his hometown.
“The arrangement is going on underground for the burial, but Akeredolu will certainly be buried in Owo. Even the Anglican Church in Owo is making arrangements; maybe to bury him beside the late former governor, Adekunle Ajasin, within the church premises in Owo,” the source stated.",https://cdn.punchng.com/wp-content/uploads/2024/01/12193855/AKEREDOLU.jpg
